sentence_id	token_id	token	bio_ner_tag
12277	8	Chimonetos	I-GPE
12277	9	,	O
12277	10	Lampros	B-PERSON
12278	0	Vasilopoulos	B-ORG
12278	1	)	O
12278	2	46.538	B-CARDINAL
12279	0	Women	O
12279	1	's	O
12279	2	world	O
12279	3	sprint	O
12279	4	championship	O
12279	5	quarter	O
12279	6	-	O
12279	7	finals	O
12279	8	(	O
12279	9	best	O
12279	10	of	O
12280	0	three	B-CARDINAL
12280	1	matches	O
12280	2	)	O
12280	3	:	O
12281	0	Magali	O
12281	1	Faure	O
12281	2	(	O
12281	3	France	B-GPE
12281	4	)	O
12281	5	beat	O
12281	6	Kathrin	B-PERSON
12281	7	Freitag	I-PERSON
12281	8	(	O
12281	9	Germany	B-GPE
12281	10	)	O
12281	11	two	B-CARDINAL
12282	0	matches	O
12282	1	to	O
12282	2	nil	O
12282	3	(	O
12282	4	with	O
12282	5	times	O
12282	6	for	O
12282	7	the	O
12282	8	last	O
12282	9	200	B-QUANTITY
12282	10	metres	I-QUANTITY
12282	11	of	O
12282	12	11.833	B-CARDINAL
12283	0	seconds	B-TIME
12283	1	and	O
12283	2	12.033	B-TIME
12283	3	seconds	I-TIME
12283	4	)	O
12284	0	Felicia	B-PERSON
12284	1	Ballanger	I-PERSON
12284	2	(	O
12284	3	France	B-GPE
12284	4	)	O
12284	5	beat	O
12284	6	Oksana	B-PERSON
12284	7	Grichina	I-PERSON
12284	8	(	O
12284	9	Russia	B-GPE
12284	10	)	O
12284	11	2	B-CARDINAL
12284	12	-	O
12284	13	0	O
12284	14	,	O
12285	0	(	O
12285	1	11.776	B-DATE
12285	2	/	I-DATE
12285	3	12.442	I-DATE
12285	4	)	O
12286	0	Tanya	B-PERSON
12286	1	Dubnicoff	I-PERSON
12286	2	(	O
12286	3	Canada	B-GPE
12286	4	)	O
12286	5	beat	O
12286	6	Michelle	B-PERSON
12286	7	Ferris	I-PERSON
12286	8	(	O
12286	9	Australia	B-GPE
12286	10	)	O
12286	11	2	B-CARDINAL
12286	12	-	O
12286	13	0	O
12286	14	,	O
12287	0	(	O
12287	1	12.211	B-DATE
12287	2	/	I-DATE
12287	3	12.208	I-DATE
12287	4	)	O
12288	0	Annett	B-PERSON
12288	1	Neumann	I-PERSON
12288	2	(	O
12288	3	Germany	B-GPE
12288	4	)	O
12288	5	beat	O
12288	6	Galina	B-PERSON
12288	7	Enioukhina	I-PERSON
12288	8	(	O
12288	9	Russia	B-GPE
12288	10	)	O
12288	11	2	B-CARDINAL
12288	12	-	O
12288	13	0	O
12288	14	,	O
12289	0	(	O
12289	1	12.434	B-DATE
12289	2	/	I-DATE
12289	3	12.177	I-DATE
12289	4	)	O
12289	5	.	O
12290	0	CRICKET	O
12290	1	-	O
12290	2	CROFT	O
12290	3	RESTRICTS	O
12290	4	PAKISTAN	O
12290	5	TO	O
12290	6	225	B-CARDINAL
12290	7	-	O
12290	8	5	O
12290	9	.	O
12291	0	MANCHESTER	B-ORG
12291	1	,	O
12291	2	England	B-DATE
12291	3	1996	I-DATE
12291	4	-	I-DATE
12291	5	08	I-DATE
12291	6	-	I-DATE
12291	7	29	I-DATE
12292	0	Tight	O
12292	1	bowling	O
12292	2	from	O
12292	3	Glamorgan	B-GPE
12292	4	off	O
12292	5	-	O
12292	6	spinner	O
12292	7	Robert	B-PERSON
12292	8	Croft	I-PERSON
12292	9	helped	O
12292	10	England	B-GPE
12292	11	to	O
12292	12	restrict	O
12292	13	Pakistan	B-GPE
12292	14	to	O
12292	15	225	B-CARDINAL
12292	16	for	O
12292	17	five	B-CARDINAL
12292	18	in	O
12292	19	their	O
12292	20	50	B-CARDINAL
12292	21	overs	O
12292	22	in	O
12292	23	the	O
12292	24	first	B-ORDINAL
12292	25	one	B-DATE
12292	26	-	I-DATE
12292	27	day	I-DATE
12292	28	international	O
12292	29	at	O
12292	30	Old	B-ORG
12292	31	Trafford	I-ORG
12292	32	on	O
12292	33	Thursday	B-DATE
12292	34	.	O
12293	0	Croft	B-ORG
12293	1	,	O
12293	2	who	O
12293	3	was	O
12293	4	one	B-CARDINAL
12293	5	of	O
12293	6	the	O
12293	7	few	O
12293	8	Englishmen	O
12293	9	to	O
12293	10	make	O
12293	11	a	O
12293	12	good	O
12293	13	impression	O
12293	14	in	O
12293	15	his	O
12293	16	test	O
12293	17	debut	O
12293	18	at	O
12293	19	The	B-FAC
12293	20	Oval	I-FAC
12293	21	last	B-DATE
12293	22	week	I-DATE
12293	23	,	O
12293	24	showed	O
12293	25	great	O
12293	26	control	O
12293	27	as	O
12293	28	he	O
12293	29	first	B-ORDINAL
12293	30	dried	O
12293	31	up	O
12293	32	the	O
12293	33	early	O
12293	34	flow	O
12293	35	of	O
12293	36	Pakistan	B-GPE
12293	37	runs	O
12293	38	and	O
12293	39	then	O
12293	40	collected	O
12293	41	the	O
12293	42	wickets	O
12293	43	of	O
12293	44	Aamir	B-PERSON
12293	45	Sohail	I-PERSON
12293	46	and	O
12293	47	Wasim	O
12293	48	Akram	O
12293	49	in	O
12293	50	a	O
12293	51	spell	O
12293	52	of	O
12293	53	10	B-CARDINAL
12293	54	-	I-CARDINAL
12293	55	1	I-CARDINAL
12293	56	-	I-CARDINAL
12293	57	36	I-CARDINAL
12293	58	-	I-CARDINAL
12293	59	2	I-CARDINAL
12293	60	.	O
12294	0	There	O
12294	1	was	O
12294	2	also	O
12294	3	a	O
12294	4	wicket	O
12294	5	each	O
12294	6	for	O
12294	7	Ronnie	B-PERSON
12294	8	Irani	I-PERSON
12294	9	,	O
12294	10	Allan	B-PERSON
12294	11	Mullally	I-PERSON
12294	12	and	O
12294	13	Darren	B-PERSON
12294	14	Gough	I-PERSON
12294	15	although	O
12294	16	there	O
12294	17	was	O
12294	18	no	O
12294	19	joy	O
12294	20	for	O
12294	21	Dean	B-PERSON
12294	22	Headley	I-PERSON
12294	23	who	O
12294	24	,	O
12294	25	along	O
12294	26	with	O
12294	27	Lancashire	B-ORG
12294	28	batsman	O
12294	29	Graham	B-PERSON
12294	30	Lloyd	I-PERSON
12294	31	,	O
12294	32	was	O
12294	33	making	O
12294	34	his	O
12294	35	international	O
12294	36	debut	O
12294	37	.	O
12295	0	After	O
12295	1	Wasim	O
12295	2	had	O
12295	3	won	O
12295	4	the	O
12295	5	toss	O
12295	6	and	O
12295	7	chosen	O
12295	8	to	O
12295	9	bat	O
12295	10	first	B-ORDINAL
12295	11	,	O
12295	12	Pakistani	B-NORP
12295	13	made	O
12295	14	an	O
12295	15	excellent	O
12295	16	start	O
12295	17	as	O
12295	18	Sohail	B-PERSON
12295	19	and	O
12295	20	Saeed	B-PERSON
12295	21	Anwar	I-PERSON
12295	22	continued	O
12295	23	their	O
12295	24	good	O
12295	25	form	O
12295	26	with	O
12295	27	an	O
12295	28	opening	O
12295	29	partnership	O
12295	30	of	O
12295	31	82	B-CARDINAL
12295	32	.	O
12296	0	Anwar	B-PERSON
12296	1	,	O
12296	2	who	O
12296	3	struck	O
12296	4	a	O
12296	5	superb	O
12296	6	176	B-CARDINAL
12296	7	at	O
12296	8	The	O
12296	9	Oval	O
12296	10	,	O
12296	11	was	O
12296	12	the	O
12296	13	more	O
12296	14	aggressive	O
12296	15	as	O
12296	16	he	O
12296	17	made	O
12296	18	57	B-CARDINAL
12296	19	from	O
12296	20	75	B-CARDINAL
12296	21	balls	O
12296	22	before	O
12296	23	skying	O
12296	24	a	O
12296	25	catch	O
12296	26	off	O
12296	27	Irani	B-NORP
12296	28	to	O
12296	29	Mullally	O
12296	30	at	O
12296	31	long	O
12296	32	-	O
12296	33	on	O
12296	34	.	O
12297	0	Sohail	B-PERSON
12297	1	and	O
12297	2	Ijaz	B-PERSON
12297	3	Ahmed	I-PERSON
12297	4	then	O
12297	5	added	O
12297	6	59	B-CARDINAL
12297	7	for	O
12297	8	the	O
12297	9	second	B-ORDINAL
12297	10	wicket	O
12297	11	before	O
12297	12	England	B-GPE
12297	13	struck	O
12297	14	back	O
12297	15	with	O
12297	16	three	B-CARDINAL
12297	17	wickets	O
12297	18	for	O
12297	19	19	B-CARDINAL
12297	20	in	O
12297	21	the	O
12297	22	space	O
12297	23	of	O
12297	24	five	B-CARDINAL
12297	25	overs	O
12297	26	.	O
12298	0	First	B-ORDINAL
12298	1	,	O
12298	2	Sohail	B-PERSON
12298	3	,	O
12298	4	after	O
12298	5	making	O
12298	6	48	B-DATE
12298	7	,	O
12298	8	was	O
12298	9	bowled	O
12298	10	by	O
12298	11	Croft	B-ORG
12298	12	as	O
12298	13	he	O
12298	14	stepped	O
12298	15	back	O
12298	16	to	O
12298	17	try	O
12298	18	and	O
12298	19	hit	O
12298	20	through	O
12298	21	the	O
12298	22	off	O
12298	23	-	O
12298	24	side	O
12298	25	.	O
12299	0	Wasim	O
12299	1	,	O
12299	2	who	O
12299	3	promoted	O
12299	4	himself	O
12299	5	to	O
12299	6	number	B-CARDINAL
12299	7	four	I-CARDINAL
12299	8	in	O
12299	9	the	O
12299	10	order	O
12299	11	,	O
12299	12	followed	O
12299	13	for	O
12299	14	six	B-CARDINAL
12299	15	when	O
12299	16	Croft	B-ORG
12299	17	drifted	O
12299	18	another	O
12299	19	well	O
12299	20	-	O
12299	21	flighted	O
12299	22	delivery	O
12299	23	behind	O
12299	24	his	O
12299	25	legs	O
12299	26	.	O
12300	0	Shortly	O
12300	1	after	O
12300	2	Ijaz	B-PERSON
12300	3	was	O
12300	4	also	O
12300	5	back	O
12300	6	in	O
12300	7	the	O
12300	8	pavilion	O
12300	9	for	O
12300	10	48	B-CARDINAL
12300	11	after	O
12300	12	Irani	B-ORG
12300	13	had	O
12300	14	repaid	O
12300	15	Mullally	O
12300	16	with	O
12300	17	another	O
12300	18	good	O
12300	19	catch	O
12300	20	at	O
12300	21	long	O
12300	22	-	O
12300	23	on	O
12300	24	.	O
12301	0	Gough	O
12301	1	later	O
12301	2	bowled	O
12301	3	Moin	B-PERSON
12301	4	Khan	I-PERSON
12301	5	with	O
12301	6	an	O
12301	7	inswinging	O
12301	8	yorker	O
12301	9	but	O
12301	10	Inzamam	O
12301	11	-	O
12301	12	ul	O
12301	13	-	O
12301	14	Haq	O
12301	15	,	O
12301	16	37	B-CARDINAL
12301	17	not	O
12301	18	out	O
12301	19	,	O
12301	20	and	O
12301	21	Salim	B-PERSON
12301	22	Malik	I-PERSON
12301	23	took	O
12301	24	Pakistan	B-GPE
12301	25	to	O
12301	26	225	B-CARDINAL
12301	27	for	O
12301	28	five	B-CARDINAL
12301	29	when	O
12301	30	the	O
12301	31	overs	O
12301	32	ran	O
12301	33	out	O
12301	34	.	O
12302	0	CRICKET	O
12302	1	-	O
12302	2	ENGLAND	O
12302	3	V	O
12302	4	PAKISTAN	O
12302	5	ONE	B-DATE
12302	6	-	I-DATE
12302	7	DAY	I-DATE
12302	8	SCOREBOARD	O
12302	9	.	O
12303	0	MANCHESTER	B-ORG
12303	1	,	O
12303	2	England	B-DATE
12303	3	1996	I-DATE
12303	4	-	I-DATE
12303	5	08	I-DATE
12303	6	-	I-DATE
12303	7	29	I-DATE
12304	0	Scoreboard	O
12304	1	of	O
12304	2	the	O
12305	0	first	B-ORDINAL
12305	1	one	B-DATE
12305	2	-	I-DATE
12305	3	day	I-DATE
12305	4	(	O
12305	5	50	B-CARDINAL
12305	6	overs	O
12305	7	-	O
12305	8	a	O
12305	9	-	O
12305	10	side	O
12305	11	)	O
12305	12	match	O
12305	13	between	O
12305	14	England	B-GPE
12305	15	and	O
12306	0	Pakistan	B-GPE
12306	1	at	O
12306	2	Old	B-ORG
12306	3	Trafford	I-ORG
12306	4	on	O
12306	5	Thursday	B-DATE
12306	6	:	O
12307	0	Pakistan	B-GPE
12308	0	Saeed	B-PERSON
12308	1	Anwar	I-PERSON
12308	2	c	O
12308	3	Mullally	O
12308	4	b	O
12308	5	Irani	O
12308	6	57	O
12309	0	Aamir	B-PERSON
12309	1	Sohail	I-PERSON
12309	2	b	O
12309	3	Croft	B-GPE
12309	4	48	O
12310	0	Ijaz	B-PERSON
12310	1	Ahmed	I-PERSON
12310	2	c	I-PERSON
12310	3	Irani	I-PERSON
12310	4	b	O
12310	5	Mullally	O
12310	6	48	B-CARDINAL
12311	0	Wasim	B-ORG
12311	1	Akram	I-ORG
12311	2	b	O
12311	3	Croft	O
12311	4	6	O
12312	0	Inzamam	O
12312	1	-	O
12312	2	ul	O
12312	3	-	O
12312	4	Haq	O
12312	5	not	O
12312	6	out	O
12312	7	37	B-CARDINAL
12313	0	Moin	B-PERSON
12313	1	Khan	I-PERSON
12313	2	b	O
12313	3	Gough	O
12313	4	10	B-CARDINAL
12314	0	Salim	B-PERSON
12314	1	Malik	I-PERSON
12314	2	not	O
12314	3	out	O
12314	4	6	B-CARDINAL
12315	0	Extras	O
12315	1	(	O
12315	2	b-2	B-PRODUCT
12315	3	lb-4	I-PRODUCT
12315	4	w-7	I-PRODUCT
12315	5	)	O
12315	6	13	B-CARDINAL
12316	0	Total	O
12316	1	(	O
12316	2	for	O
12316	3	5	B-CARDINAL
12316	4	wickets	O
12316	5	,	O
12316	6	innings	O
12316	7	closed	O
12316	8	)	O
12316	9	225	B-CARDINAL
12317	0	Fall	O
12317	1	:	O
12317	2	1	B-CARDINAL
12317	3	-	I-CARDINAL
12317	4	82	I-CARDINAL
12317	5	2	O
12317	6	-	O
12317	7	141	O
12317	8	3	O
12317	9	-	O
12317	10	160	O
12317	11	4	O
12317	12	-	O
12317	13	174	O
12317	14	5	O
12317	15	-	O
12317	16	203	O
12317	17	.	O
12318	0	Did	O
12318	1	Not	O
12318	2	Bat	B-PERSON
12318	3	:	O
12318	4	Mushtaq	B-PERSON
12318	5	Ahmed	I-PERSON
12318	6	,	O
12318	7	Waqar	B-PERSON
12318	8	Younis	I-PERSON
12318	9	,	O
12318	10	Ata	B-PERSON
12318	11	-	I-PERSON
12318	12	ur	I-PERSON
12318	13	-	I-PERSON
12318	14	Rehman	I-PERSON
12318	15	,	O
12319	0	Saqlain	B-PERSON
12319	1	Mushtaq	I-PERSON
12319	2	.	O
12320	0	Bowling	O
12320	1	:	O
12320	2	Gough	O
12320	3	10	B-CARDINAL
12320	4	-	O
12320	5	0	O
12320	6	-	O
12320	7	44	O
12320	8	-	O
12320	9	1	O
12320	10	,	O
12320	11	Mullally	O
12320	12	10	B-CARDINAL
12320	13	-	I-CARDINAL
12320	14	3	I-CARDINAL
12320	15	-	I-CARDINAL
12320	16	31	I-CARDINAL
12320	17	-	I-CARDINAL
12320	18	1	I-CARDINAL
12320	19	,	O
12320	20	Headley	B-PERSON
12321	0	10	B-CARDINAL
12321	1	-	O
12321	2	0	O
12321	3	-	O
12321	4	52	O
12321	5	-	O
12321	6	0	O
12321	7	,	O
12321	8	Irani	O
12321	9	10	B-CARDINAL
12321	10	-	O
12321	11	0	O
12321	12	-	O
12321	13	56	O
12321	14	-	O
12321	15	1	O
12321	16	,	O
12321	17	Croft	B-ORG
12321	18	10	B-CARDINAL
12321	19	-	I-CARDINAL
12321	20	1	I-CARDINAL
12321	21	-	I-CARDINAL
12321	22	36	I-CARDINAL
12321	23	-	I-CARDINAL
12321	24	2	I-CARDINAL
12321	25	.	O
12322	0	England	B-GPE
12323	0	N.	B-PERSON
12323	1	Knight	I-PERSON
12323	2	c	O
12323	3	Moin	O
12323	4	Khan	O
12323	5	b	O
12323	6	Wasim	O
12323	7	Akram	O
12323	8	26	B-CARDINAL
12324	0	A.	B-PERSON
12324	1	Stewart	I-PERSON
12324	2	lbw	O
12324	3	b	O
12324	4	Waqar	O
12324	5	Younis	O
12324	6	48	B-CARDINAL
12325	0	M.	B-PERSON
12325	1	Atherton	I-PERSON
12325	2	b	O
12325	3	Wasim	O
12325	4	Akram	O
12325	5	65	B-CARDINAL
12326	0	G.	B-PERSON
12326	1	Thorpe	I-PERSON
12326	2	st	O
12326	3	Moin	B-PERSON
12326	4	Khan	I-PERSON
12326	5	b	O
12326	6	Aamir	B-PERSON
12326	7	Sohail	I-PERSON
12326	8	23	B-CARDINAL
12327	0	M.	B-PERSON
12327	1	Maynard	I-PERSON
12327	2	b	I-PERSON
12327	3	Wasim	I-PERSON
12327	4	Akram	I-PERSON
12327	5	41	B-CARDINAL
12328	0	G.	B-PERSON
12328	1	Lloyd	I-PERSON
12328	2	not	O
12328	3	out	O
12328	4	2	B-CARDINAL
12329	0	R.	B-NORP
12329	1	Irani	O
12329	2	not	O
12329	3	out	O
12329	4	6	B-CARDINAL
12330	0	Extras	O
12330	1	(	O
12330	2	lb-4	O
12330	3	w-7	O
12330	4	nb-4	O
12330	5	)	O
12330	6	15	B-CARDINAL
12331	0	Total	O
12331	1	(	O
12331	2	for	O
12331	3	5	B-CARDINAL
12331	4	wickets	O
12331	5	,	O
12331	6	46.4	B-CARDINAL
12331	7	overs	O
12331	8	)	O
12331	9	226	B-CARDINAL
12332	0	Fall	O
12332	1	of	O
12332	2	wickets	O
12332	3	:	O
12332	4	1	B-CARDINAL
12332	5	-	I-CARDINAL
12332	6	57	I-CARDINAL
12332	7	2	B-DATE
12332	8	-	I-DATE
12332	9	98	I-DATE
12332	10	3	O
12332	11	-	O
12332	12	146	O
12332	13	4	O
12332	14	-	O
12332	15	200	O
12332	16	5	O
12332	17	-	O
12332	18	220	O
12332	19	.	O
12333	0	Did	O
12333	1	not	O
12333	2	bat	O
12333	3	:	O
12333	4	R.	B-PERSON
12333	5	Croft	I-PERSON
12333	6	,	O
12333	7	D.	B-NORP
12333	8	Gough	I-NORP
12333	9	,	O
12333	10	D.	O
12333	11	Headley	O
12333	12	,	O
12333	13	A.	O
12333	14	Mullally	O
12333	15	.	O
12334	0	Bowling	O
12334	1	:	O
12334	2	Wasim	O
12334	3	Akram	O
12334	4	9.4	B-CARDINAL
12334	5	-	I-CARDINAL
12334	6	1	I-CARDINAL
12334	7	-	I-CARDINAL
12334	8	45	I-CARDINAL
12334	9	-	I-CARDINAL
12334	10	3	I-CARDINAL
12334	11	,	O
12334	12	Waqar	O
12334	13	Younis	O
12334	14	7	O
12334	15	-	O
12334	16	0	O
12334	17	-	O
12334	18	28	O
12334	19	-	O
12334	20	1	O
12334	21	,	O
12335	0	Saqlain	B-PERSON
12335	1	Mushtaq	I-PERSON
12335	2	10	B-DATE
12335	3	-	I-DATE
12335	4	1	I-DATE
12335	5	-	I-DATE
12335	6	54	I-DATE
12335	7	-	I-DATE
12335	8	0	I-DATE
12335	9	,	O
12335	10	Ata	O
12335	11	-	O
12335	12	ur	O
12335	13	-	O
12335	14	Rehman	O
12335	15	3	B-CARDINAL
12335	16	-	O
12335	17	0	O
12335	18	-	O
12335	19	14	O
12335	20	-	O
12335	21	0	O
12335	22	,	O
12335	23	Mushtaq	B-PERSON
12335	24	Ahmed	I-PERSON
12336	0	10	B-CARDINAL
12336	1	-	O
12336	2	0	O
12336	3	-	O
12336	4	52	O
12336	5	-	O
12336	6	0	O
12336	7	,	O
12336	8	Aamir	B-PERSON
12336	9	Sohail	I-PERSON
12336	10	7	B-DATE
12336	11	-	I-DATE
12336	12	1	I-DATE
12336	13	-	I-DATE
12336	14	29	I-DATE
12336	15	-	I-DATE
12336	16	1	I-DATE
12336	17	.	O
12337	0	Result	O
12337	1	:	O
12337	2	England	B-GPE
12337	3	won	O
12337	4	by	O
12337	5	five	B-CARDINAL
12337	6	wickets	O
12337	7	.	O
12338	0	Second	B-ORDINAL
12338	1	match	O
12338	2	:	O
12338	3	August	B-DATE
12338	4	31	I-DATE
12338	5	,	O
12338	6	Edgbaston	B-PERSON
12338	7	(	O
12338	8	Birmingham	B-GPE
12338	9	)	O
12339	0	Third	B-ORDINAL
12339	1	:	O
12339	2	September	B-DATE
12339	3	1	I-DATE
12339	4	,	O
12339	5	Trent	O
12339	6	Bridge	O
12339	7	(	O
12339	8	Nottingham	B-PERSON
12339	9	)	O
12340	0	LOMBARDI	O
12340	1	WINS	O
12340	2	THIRD	O
12340	3	STAGE	O
12340	4	OF	O
12340	5	TOUR	O
12340	6	OF	O
12340	7	NETHERLANDS	O
12340	8	.	O
12341	0	DOETINCHEM	O
12341	1	,	O
12341	2	Netherlands	B-GPE
12341	3	1996	B-DATE
12341	4	-	I-DATE
12341	5	08	I-DATE
12341	6	-	I-DATE
12341	7	29	I-DATE
12342	0	Leading	O
12342	1	results	O
12342	2	and	O
12342	3	overall	O
12342	4	standings	O
12342	5	after	O
12342	6	the	O
12342	7	122	B-QUANTITY
12342	8	kilometre	I-QUANTITY
12342	9	third	I-QUANTITY
12342	10	stage	O
12342	11	of	O
12342	12	the	O
12342	13	Tour	O
12342	14	of	O
12342	15	the	O
12342	16	Netherlands	B-GPE
12342	17	on	O
12342	18	Thursday	B-DATE
12342	19	between	O
12342	20	Almere	B-PERSON
12342	21	and	O
12342	22	Doetinchem	O
12342	23	.	O
12343	0	1	B-CARDINAL
12343	1	.	O
12343	2	Giovanni	B-PERSON
12343	3	Lombardi	I-PERSON
12343	4	(	O
12343	5	Italy	B-GPE
12343	6	)	O
12343	7	Polti	B-PERSON
12343	8	2	I-PERSON
12343	9	hours	I-PERSON
12343	10	35	B-TIME
12343	11	minutes	I-TIME
12344	0	29	B-TIME
12344	1	seconds	I-TIME
12345	0	2	B-CARDINAL
12345	1	.	O
12345	2	Rolf	B-PERSON
12345	3	Sorensen	I-PERSON
12345	4	(	O
12345	5	Denmark	B-GPE
12345	6	)	O
12345	7	Rabobank	O
12346	0	3	B-CARDINAL
12346	1	.	O
12346	2	Lance	B-PERSON
12346	3	Armstrong	I-PERSON
12346	4	(	O
12346	5	U.S.	B-GPE
12346	6	)	O
12346	7	Motorola	B-ORG
12347	0	4	B-CARDINAL
12347	1	.	O
12347	2	Maarten	O
12347	3	den	O
12347	4	Bakker	B-PERSON
12347	5	(	O
12347	6	Netherlands	B-GPE
12347	7	)	O
12347	8	TVM	O
12347	9	all	O
12347	10	same	O
12347	11	time	O
12348	0	5	B-CARDINAL
12348	1	.	O
12348	2	Marco	B-PERSON
12348	3	Lietti	I-PERSON
12348	4	(	O
12348	5	Italy	B-GPE
12348	6	)	O
12348	7	MG	O
12348	8	-	O
12348	9	Technogym	O
12348	10	1	O
12348	11	second	B-ORDINAL
12348	12	behind	O
12349	0	6	B-CARDINAL
12349	1	.	O
12349	2	Hans	B-PERSON
12349	3	de	I-PERSON
12349	4	Clerq	I-PERSON
12349	5	(	O
12349	6	Belgium	O
12349	7	)	O
12349	8	Palmans	O
12349	9	27	B-TIME
12349	10	seconds	I-TIME
12350	0	7	B-CARDINAL
12350	1	.	O
12350	2	Marty	B-PERSON
12350	3	Jemison	I-PERSON
12350	4	(	O
12350	5	U.S.	B-GPE
12350	6	)	O
12350	7	U.S.	B-ORG
12350	8	Postal	I-ORG
12351	0	8	B-CARDINAL
12351	1	.	O
12351	2	Servais	B-PERSON
12351	3	Knaven	I-PERSON
12351	4	(	O
12351	5	Netherlands	B-GPE
12351	6	)	O
12351	7	TVM	O
12352	0	9	B-CARDINAL
12352	1	.	O
12352	2	Olaf	B-PERSON
12352	3	Ludwig	I-PERSON
12352	4	(	O
12352	5	Germany	B-GPE
12352	6	)	O
12352	7	Telekom	O
12352	8	all	O
12352	9	same	O
12352	10	time	O
12353	0	10	B-CARDINAL
12353	1	.	O
12353	2	Jeroen	B-PERSON
12353	3	Blijlevens	I-PERSON
12353	4	(	O
12353	5	Netherlands	B-GPE
12353	6	)	O
12353	7	TVM	O
12353	8	31	B-CARDINAL
12354	0	Leading	O
12354	1	overall	O
12354	2	placings	O
12354	3	after	O
12354	4	three	B-CARDINAL
12354	5	stages	O
12354	6	:	O
12355	0	1	B-CARDINAL
12355	1	.	O
12355	2	Sorensen	O
12355	3	10.57:33	O
12356	0	2	B-CARDINAL
12356	1	.	O
12356	2	Lombardi	O
12356	3	1	B-TIME
12356	4	second	I-TIME
12356	5	behind	O
12357	0	3	B-CARDINAL
12357	1	.	O
12357	2	Armstrong	O
12357	3	2	B-TIME
12357	4	seconds	I-TIME
12358	0	4	B-CARDINAL
12358	1	.	O
12358	2	Den	O
12358	3	Bakker	O
12358	4	7	O
12359	0	5	B-CARDINAL
12359	1	.	O
12359	2	Lietti	B-ORG
12359	3	8	O
12360	0	6	B-CARDINAL
12360	1	.	O
12360	2	Federico	B-PERSON
12360	3	Colonna	I-PERSON
12360	4	(	O
12360	5	Italy	B-GPE
12360	6	)	O
12360	7	Mapei	B-GPE
12360	8	27	B-CARDINAL
12361	0	7	B-CARDINAL
12361	1	.	O
12361	2	Max	B-PERSON
12361	3	van	I-PERSON
12361	4	Heeswijk	I-PERSON
12361	5	(	O
12361	6	Netherlands	B-GPE
12361	7	)	O
12361	8	Motorola	B-ORG
12361	9	28	B-CARDINAL
12362	0	8	B-CARDINAL
12362	1	.	O
12362	2	Sven	B-PERSON
12362	3	Teutenberg	I-PERSON
12362	4	(	O
12362	5	Germany	B-GPE
12362	6	)	O
12362	7	U.S.	B-GPE
12362	8	Postal	O
12362	9	31	B-CARDINAL
12363	0	9	B-CARDINAL
12363	1	.	O
12363	2	Johan	B-PERSON
12363	3	Capiot	I-PERSON
12363	4	(	O
12363	5	Belgium	O
12363	6	)	O
12363	7	Collstrop	O
12363	8	32	B-CARDINAL
12364	0	10	B-CARDINAL
12364	1	.	O
12364	2	Jans	B-PERSON
12364	3	Koerts	I-PERSON
12364	4	(	O
12364	5	Netherlands	B-GPE
12364	6	)	O
12364	7	Palmans	O
12364	8	34	B-CARDINAL
12365	0	The	O
12365	1	race	O
12365	2	continues	O
12365	3	on	O
12365	4	Thursday	B-DATE
12365	5	afternoon	B-TIME
12365	6	with	O
12365	7	a	O
12365	8	19.6	B-CARDINAL
12365	9	fourth	B-ORDINAL
12365	10	-	O
12365	11	stage	O
12365	12	Doetinchem	B-ORG
12365	13	-	I-ORG
12365	14	Doetinchem	I-ORG
12365	15	time	O
12365	16	trial	O
12366	0	CRICKET	O
12366	1	-	O
12366	2	ENGLAND	O
12366	3	V	O
12366	4	PAKISTAN	O
12366	5	TOSS	O
12366	6	AND	O
12366	7	TEAMS	O
12366	8	.	O
12367	0	MANCHESTER	B-ORG
12367	1	,	O
12367	2	England	B-DATE
12367	3	1996	I-DATE
12367	4	-	I-DATE
12367	5	08	I-DATE
12367	6	-	I-DATE
12367	7	29	I-DATE
12368	0	Pakistan	B-GPE
12368	1	won	O
12368	2	the	O
12368	3	toss	O
12368	4	and	O
12368	5	elected	O
12368	6	to	O
12368	7	bat	O
12368	8	in	O
12368	9	the	O
12368	10	first	B-ORDINAL
12368	11	one	B-DATE
12368	12	-	I-DATE
12368	13	day	I-DATE
12368	14	cricket	O
12368	15	international	O
12368	16	between	O
12368	17	England	B-GPE
12368	18	and	O
12368	19	Pakistan	B-GPE
12368	20	at	O
12368	21	Old	B-ORG
12368	22	Trafford	I-ORG
12368	23	on	O
12368	24	Thursday	B-DATE
12368	25	.	O
12369	0	Teams	O
12369	1	:	O
12370	0	England	B-GPE
12370	1	-	O
12370	2	Mike	B-PERSON
12370	3	Atherton	I-PERSON
12370	4	(	O
12370	5	captain	O
12370	6	)	O
12370	7	,	O
12370	8	Nick	B-PERSON
12370	9	Knight	I-PERSON
12370	10	,	O
12370	11	Alec	B-PERSON
12370	12	Stewart	I-PERSON
12370	13	,	O
12370	14	Graham	B-PERSON
12370	15	Thorpe	I-PERSON
12370	16	,	O
12370	17	Matthew	B-PERSON
12370	18	Maynard	I-PERSON
12370	19	,	O
12370	20	Graham	B-PERSON
12370	21	Lloyd	I-PERSON
12370	22	,	O
12370	23	Ronnie	B-PERSON
12370	24	Irani	I-PERSON
12370	25	,	O
12370	26	Robert	B-PERSON
12370	27	Croft	I-PERSON
12370	28	,	O
12370	29	Darren	B-PERSON
12370	30	Gough	I-PERSON
